environment,battle_style,core_strength,personality,pokemon_name,img_url,type1
Mysterious Places,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Chien-pao,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1002.png,dark
Mysterious Places,Physical & Head-on,Resilience,Bold & Competitive,Ting-lu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1003.png,dark
Mysterious Places,Quick & Agile,Raw Power,Adaptable & Friendly,Chi-yu,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1004.png,dark
Mysterious Places,Quick & Agile,Raw Power,Bold & Competitive,Roaring-moon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1005.png,dragon
Mysterious Places,Quick & Agile,Raw Power,Adaptable & Friendly,Iron-valiant,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1006.png,fairy
Mountains & Caves,Quick & Agile,Raw Power,Bold & Competitive,Koraidon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1007.png,fighting
Cities & Plains,Quick & Agile,Raw Power,Energetic & Free-Spirited,Miraidon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1008.png,electric
Oceans & Lakes,Quick & Agile,Raw Power,Adaptable & Friendly,Walking-wake,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1009.png,water
Forests & Jungles,Quick & Agile,Raw Power,Adaptable & Friendly,Iron-leaves,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1010.png,grass
Forests & Jungles,Strategic & Long-Range,Resilience,Calm & Loyal,Dipplin,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1011.png,grass
Forests & Jungles,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Poltchageist,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1012.png,grass
Forests & Jungles,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Sinistcha,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1013.png,grass
Forests & Jungles,Physical & Head-on,Raw Power,Bold & Competitive,Okidogi,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1014.png,poison
Forests & Jungles,Quick & Agile,Raw Power,Adaptable & Friendly,Munkidori,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1015.png,poison
Forests & Jungles,Quick & Agile,Resilience,Adaptable & Friendly,Fezandipiti,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1016.png,poison
Forests & Jungles,Quick & Agile,Raw Power,Adaptable & Friendly,Ogerpon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1017.png,grass
Cities & Plains,Strategic & Long-Range,Resilience,Mysterious & Cunning,Archaludon,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1018.png,steel
Forests & Jungles,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Hydrapple,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1019.png,grass
Mountains & Caves,Physical & Head-on,Resilience,Bold & Competitive,Gouging-fire,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1020.png,fire
Cities & Plains,Strategic & Long-Range,Raw Power,Mysterious & Cunning,Raging-bolt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1021.png,electric
Mountains & Caves,Quick & Agile,Speed & Evasion,Energetic & Free-Spirited,Iron-boulder,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1022.png,rock
Cities & Plains,Quick & Agile,Raw Power,Adaptable & Friendly,Iron-crown,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1023.png,steel
Cities & Plains,Balanced & Versatile,Resilience,Calm & Loyal,Terapagos,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1024.png,normal
Forests & Jungles,Balanced & Versatile,Resilience,Adaptable & Friendly,Pecharunt,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/1025.png,poison
